Id,Title,Price(Triệu/tháng),Square(m²),District,City,Date
109322,"HOT! CĂN HỘ mini QUẬN 1, BẠN ĐƯỢC NẤU ĂN, SỐNG CÙNG CỘNG ĐỒNG VĂN MINH, ĐƯỢC BẢO VỆ 24/24H",5.0,30.0,Quận 1,Hồ Chí Minh,2015-04-12
127383,"Cho thuê phòng trọ mới, tiện nghi, lối đi riêng, gần Etown, KCN Tân Bình",2.5,22.0,Tân Bình,Hồ Chí Minh,2015-04-12
127206,"căn hộ chung cư đẹp,nhà hướng nam mát mẻ,yên tỉnh,tiện nghi sang trọng,bảo vệ 24h.PN,PK,PB,PVS.",11.0,60.0,Phú Nhuận,Hồ Chí Minh,2015-04-11
120623,"Cho thuê phòng hẻm 876/35 cmt8, Phường 6, tân bình, gan CV Le Thi Rieng",2.0,20.0,Tân Bình,Hồ Chí Minh,2015-04-11
126927,"cho thuê Phòng  Quận Phú NHuận sang trọng tiện nghi full,rộng rãi 50m2 giờ giấc tự do có bảo vệ,11tr",11.0,50.0,Phú Nhuận,Hồ Chí Minh,2015-04-11
125868,cho thuê phòng trọ đường Đinh Bộ Lĩnh -Liên hệ Chị Hiền 0913086698,2.0,15.0,Bình Thạnh,Hồ Chí Minh,2015-04-11
36502,Cho thue phong 2tr/1th Binh Thanh,2.0,12.0,Bình Thạnh,Hồ Chí Minh,2015-04-11
127363,CHO NỮ SINH VIÊN Ở GHÉP QUẬN 5,1.3,20.0,Quận 5,Hồ Chí Minh,2015-04-11
127366,HAI PHÒNG SẠCH ĐẸP CHÍNH CHU MỚI TRẢ CHO THUÊ GẤP,1.9,14.0,Bình Thạnh,Hồ Chí Minh,2015-04-11
127359,Nhà nguyên căn 1 trệt 1 lầu gò vấp đường phan huy ích,5.0,80.0,Gò Vấp,Hồ Chí Minh,2015-04-11
127254,"PHÒNG RỘNG, ĐẸP, KHU TRUNG TÂM, CÓ TỦ, WC HIỆ ĐẠI, giờ giác tự do _CHÍNH CHỦ CHO THUÊ",3.8,38.0,Phú Nhuận,Hồ Chí Minh,2015-04-11
126780,"danh cho nha vien van phong,sinh vien",1.5,15.0,Bình Thạnh,Hồ Chí Minh,2015-04-11
127275,"Cho thuê phòng trọ thoáng mát , sạch sẽ , giá rẻ gần Khu Công Nghiệp Tân Bình , siêu thị Big C",1.5,18.0,Tân Bình,Hồ Chí Minh,2015-04-11
127351,Cho thuê phòng trọ giá rẻ quận Gò Vấp khu vực công viên Làng Hoa và đường Lê Đức Thọ.,1.6,20.0,Gò Vấp,Hồ Chí Minh,2015-04-11
125465,"Phòng trọ đường Hoàng Diệu - Khánh Hội  ( đầy đủ tiện nghi, WC riêng )",1.7,8.0,Quận 4,Hồ Chí Minh,2015-04-11
127348,Phòng trọ mới 100% cần cho thuê giá hợp lý .,2.5,25.0,Tân Bình,Hồ Chí Minh,2015-04-10
127331,"Phòng mới,sạch,rẻ,thoáng mát,an ninh KDC Q9",1.8,26.0,Quận 9,Hồ Chí Minh,2015-04-10
127349,Năm Phòng trọ mới 100% chính chủ sạch đẹp cho thuê,2.5,25.0,Tân Bình,Hồ Chí Minh,2015-04-10
127339,Nhà trọ cho thuê khu an ninh,2.0,24.0,Bình Tân,Hồ Chí Minh,2015-04-10
127347,PHÒNG SẠCH ĐẸP YÊN TĨNH CHÍNH CHỦ CHO THUÊ,2.0,20.0,Bình Thạnh,Hồ Chí Minh,2015-04-10
127338,cho thue phong tro,4.0,45.0,Quận 5,Hồ Chí Minh,2015-04-10
127337,Cho thue phong chung cu cao cap,2.0,12.0,Bình Thạnh,Hồ Chí Minh,2015-04-10
127332,Cho thuê phòng trọ,3.0,20.0,Quận 10,Hồ Chí Minh,2015-04-10
62845,"PHÒNG TRỌ MỚI XÂY, ĐẸP, THOÁNG MÁT, AN NINH, MẶT TIỀN LÊ TRỌNG TẤN - KCN TÂN BÌNH",1.8,21.0,Tân Phú,Hồ Chí Minh,2015-04-10
126270,"phòng đầy đủ tiện nghi, ngay Bến Xe Miền Đông giá tử 1,5 đên 2,2 tr/ thang",1.8,15.0,Bình Thạnh,Hồ Chí Minh,2015-04-10
127328,"Cho nam thuê phòng trong chung cư Khang Gia - Gò Vấp, đường Phan Huy Ích, phòng 20m2",1.8,20.0,Gò Vấp,Hồ Chí Minh,2015-04-10
127330,Cho Thuê Phòng Trọ Đầy Đủ Tiện Nghi Lối Đi Riêng Giờ Giấc Tự Do An Ninh Thoải Mái,3.5,25.0,Quận 1,Hồ Chí Minh,2015-04-10
81544,Phòng đẹpgần Etown Tân Bình,3.0,30.0,Tân Bình,Hồ Chí Minh,2015-04-09
127296,CĂN HỘ CAO ỐC CỘNG HOÀ PLAZA CẦN CHO THUÊ,11.0,70.0,Tân Bình,Hồ Chí Minh,2015-04-09
127297,cho thuê phòng trọ,1.8,16.0,Gò Vấp,Hồ Chí Minh,2015-04-09
127304,Cần nhượng lại phòng trọ để lấy lại tiền cọc. Đặc biệt cho ở miễn phí 15 ngày,2.0,17.0,Bình Thạnh,Hồ Chí Minh,2015-04-09
126347,phong cho thue gia re,2.0,20.0,Tân Bình,Hồ Chí Minh,2015-04-09
33382,CHO THUÊ PHÒNG TRỌ MỚI XÂY 163 tân sơn F15 QTB,1.8,19.0,Tân Bình,Hồ Chí Minh,2015-04-09
127290,"CHO THUÊ PHÒNG 339/1 TÔ HIẾN THÀNH, P13, Q10",3.5,25.0,Quận 10,Hồ Chí Minh,2015-04-09
126889,"CHO THUÊ PHÒNG 38/2A NGUYỄN VĂN TRỖI, NGAY NGÃ TƯ HUỲNH VĂN BÁNH VỚI NGUYỄN VĂN TRỔI",3.0,25.0,Phú Nhuận,Hồ Chí Minh,2015-04-09
127311,cho thuê phòng trọ,2.0,16.0,Quận 5,Hồ Chí Minh,2015-04-09
22797,"Phòng rộng thoáng mát cho NỮ thuê đường Huỳnh Văn Bánh, Q.Phú Nhuận",2.5,15.0,Phú Nhuận,Hồ Chí Minh,2015-04-08
127258,nhà trọ quận 1 to sạch cho thuê.....,1.5,10.0,Quận 1,Hồ Chí Minh,2015-04-08
122017,"Phòng trọ đầu đường Đỗ Xuân Hợp - Mới - Yên Tĩnh - An Ninh - Thích hợp cho Sinh Viên, Gia đình trẻ",1.5,18.0,Quận 9,Hồ Chí Minh,2015-04-08
127251,Cho Thuê nhà nguyên căn,4.5,120.0,Quận 2,Hồ Chí Minh,2015-04-08
126542,Cho thuê phòng đẹp Phú Nhuận,2.0,16.0,Phú Nhuận,Hồ Chí Minh,2015-04-08
84724,Cho thuê nhà trọ mới xây dựng,2.5,25.0,Quận 7,Hồ Chí Minh,2015-04-08
127163,Cho thuê phòng trọ vào ở ngay Tân Bình,1.8,12.0,Tân Bình,Hồ Chí Minh,2015-04-07
123966,Cho thuê phòng trọ trung tâm thành phố giá rẻ,2.5,18.0,Quận 1,Hồ Chí Minh,2015-04-07
127027,"CHO THUÊ PHÒNG RỘNG, CÓ TỦ GỔ LỚN, WC HIỆN ĐẠI, ĐẸP, RIÊNG TƯ HIỆN ĐAI_ C. CHỦ",3.8,38.0,Tân Bình,Hồ Chí Minh,2015-04-07
127233,"Phòng Trọ ở đường Bạch Đằng, Phường 2, quận Tân Bình trong sân bay Tân Sơn Nhất",2.8,25.0,Tân Bình,Hồ Chí Minh,2015-04-07
127111,Phòng trọ Sinh viên. Giá RẺ**********,2.5,40.0,Bình Thạnh,Hồ Chí Minh,2015-04-07
127238,[HCM - Q2] Phòng cho thuê đẹp - giá rẻ [ƯU TIÊN NỮ],1.9,18.0,Quận 2,Hồ Chí Minh,2015-04-07
122375,"cho thuê phòng trọ dường bùi tư toàn ,phường an lạc quận  bình tân",1.5,20.0,Bình Tân,Hồ Chí Minh,2015-04-07
127246,NHIỀU PHÒNG ĐẸP GIÁ RẺ CẦN CHO THUÊ,2.5,20.0,Bình Thạnh,Hồ Chí Minh,2015-04-07
127239,CHO THUE PHONG TRO,3.3,35.0,Bình Thạnh,Hồ Chí Minh,2015-04-07
127208,PHÒNG AN NINH CHO THUÊ,1.8,25.0,Thủ Đức,Hồ Chí Minh,2015-04-06
127214,cho thuê phòng trọ gia đình hoặc sinh viên,2.0,23.0,Gò Vấp,Hồ Chí Minh,2015-04-06
127209,"Cho thuê nhà trọ đường Linh Đông, Quận Thủ Đức",1.5,25.0,Thủ Đức,Hồ Chí Minh,2015-04-06
127205,cho thuê phòng,2.9,25.0,Quận 10,Hồ Chí Minh,2015-04-06
127203,Phòng cho thuê không gian thoáng mát an ninh có chỗ để xe nấu ăn có gác 3.000.000 bao nước,3.0,20.0,Quận 1,Hồ Chí Minh,2015-04-06
127219,Cần sv Nam o ghép,1.2,15.0,Quận 9,Hồ Chí Minh,2015-04-06
127220,cho thuê phòng quận 11 gần đầm sen,3.5,58.0,Quận 11,Hồ Chí Minh,2015-04-06
123193,CHO THUÊ PHÒNG TRỌ MỚI XÂY CUỐI 2014 - LH: 098 975 8193 Minh Chiến,1.5,20.0,Thủ Đức,Hồ Chí Minh,2015-04-06
126291,"Cho thuê phòng trọ cao cấp đường D2 có thể đi bộ sang Hutech, GTVT, Ngoại thương VIP",3.5,30.0,Bình Thạnh,Hồ Chí Minh,2015-04-06
127062,Cần cho thuê phòng 260/1/10 Bà Hạt P9 Q10,3.5,20.0,Quận 10,Hồ Chí Minh,2015-04-06
127188,CHO NỮ THUÊ PHÒNG MÁY LẠNH GIÁ RẺ,2.2,20.0,Quận 7,Hồ Chí Minh,2015-04-05
127181,cho thuê phòng bao điện nước,3.2,40.0,Quận 5,Hồ Chí Minh,2015-04-05
127116,"CHO THUÊ NGUYÊN LẦU, THOÁNG, MỚI, ĐẦY ĐỦ KHÔNG GIAN, ĐIỆN NƯỚC NHÀ NƯỚC_ CHÍNH CHỦ CHO THUÊ",4.8,65.0,Phú Nhuận,Hồ Chí Minh,2015-04-05
127187,Cho thuê phòng trọ 16m2 có riềng WC rộng,1.5,16.0,Quận 11,Hồ Chí Minh,2015-04-05
127039,"Cho thuê phòng trọ đường Phan Văn Trị, Q. Bình Thạnh, Tp HCM",1.7,13.0,Bình Thạnh,Hồ Chí Minh,2015-04-05
127193,Cho thuê phòng trọ giá rẻ tiện nhi dành cho khách ở 1 người,2.7,18.0,Quận 3,Hồ Chí Minh,2015-04-05
127194,Cho thuê phòng trọ tiện nghi sinh hoạt giá phải chăng,4.5,27.0,Quận 3,Hồ Chí Minh,2015-04-05
127179,cho thuê phòng tro ngay trung tâm quân môt .gân chơ trương hoc,3.0,16.0,Quận 1,Hồ Chí Minh,2015-04-05
126908,"CHO  THUÊ PHÒNG RỘNG, ĐẸP, có tủ, HIỆN ĐẠI, ĐIỆN NƯỚC NHA NƯỚC, CHÍNH CHỦ CHO THUÊ",4.0,40.0,Phú Nhuận,Hồ Chí Minh,2015-04-05
127155,"Cho thuê nguyên lầu 2 ,trung tâm quận 3, LH Chị Thảo 0918182278",3.5,40.0,Quận 3,Hồ Chí Minh,2015-04-04
126915,"Cho nữ thuê phòng tại 784/18E Nguyễn Kiệm,P3,Quận Gò Vấp(đối diện nhà hàng Adora)",1.8,20.0,Gò Vấp,Hồ Chí Minh,2015-04-04
127162,CHO THUÊ PHÒNG TRỌ,2.0,30.0,Bình Thạnh,Hồ Chí Minh,2015-04-04
127149,Cho thuê phòng trọ số 273/22 Tô Hiến Thành Phường 13 Quận 10,1.5,12.0,Quận 10,Hồ Chí Minh,2015-04-04
78364,Cho Thue phong,2.0,20.0,Quận 1,Hồ Chí Minh,2015-04-04
125712,"CHO THUÊ PHÒNG RỘNG, CÓ TỦ GỔ LỚN, WC HIỆN ĐẠI, ĐẸP, RIÊNG TƯ HIỆN ĐAI_ C. CHỦ",4.0,40.0,Phú Nhuận,Hồ Chí Minh,2015-04-04
127113,Cho sinh viên nữ thuê nhà trọ giá rẻ,3.1,40.0,Bình Thạnh,Hồ Chí Minh,2015-04-03
127134,HCM- Phòng Cho nữ  thuê   trung tâm q10 giá rẻ,1.5,13.0,Quận 10,Hồ Chí Minh,2015-04-03
126749,cho  Thuê phòng tai số nhà 54/26/32 đường số 21thuộc nhánh đường Quang trung gần trường trung học ph,2.1,20.0,Gò Vấp,Hồ Chí Minh,2015-04-03
122403,"cho thuê phòng trọ dường bùi tư toàn ,phường an lạc quận  bình tân",1.5,20.0,Bình Tân,Hồ Chí Minh,2015-04-03
126904,"Cho thuê phòng  tại đường Cây Trâm gần cao đẳng công nghệ tPHCM, P8, Q. Gò Vấp.",2.1,20.0,Gò Vấp,Hồ Chí Minh,2015-04-03
127129,Phòng gần trường ĐHCNTP Lê Trọng tấn,1.8,16.0,Tân Phú,Hồ Chí Minh,2015-04-03
127051,"Phòng trung tâm Q. 3, tiện nghi đầy đủ, rộng, chìa khóa riêng, Camera an ninh",4.2,25.0,Quận 3,Hồ Chí Minh,2015-04-02
126748,Phòng cho thuê,3.5,35.0,Bình Thạnh,Hồ Chí Minh,2015-04-02
127094,"Cho Thuê Phòng Trọ Gần KCN Tân Bình, Tòa Nhà Etown 2",1.5,20.0,Tân Bình,Hồ Chí Minh,2015-04-02
126757,"Cho thuê phòng trọ đường Nhất Chi Mai, đối diện E-Town, giá 1.8 triệu/tháng, 0962.936.247 Mai Sa",1.8,30.0,Tân Bình,Hồ Chí Minh,2015-04-02
127096,"Phòng ĐẸP Q7, Sạch Sẽ, Được Nấu Ăn, Camera bảo vệ 24/24, Miễn Phí 100% Internet, Cáp.",3.6,20.0,Quận 7,Hồ Chí Minh,2015-04-02
127098,PHÒNG AN NINH CHO THUÊ,1.8,25.0,Quận 9,Hồ Chí Minh,2015-04-02
127093,Phòng máy lạnh giá rẻ-trung tâm quận 1,2.7,14.0,Quận 1,Hồ Chí Minh,2015-04-02
126948,"Phòng cho thuê 1045 đường 3 tháng 2, giờ tự do",2.2,15.0,Quận 10,Hồ Chí Minh,2015-04-02
127088,Phòng cho thuê không gian thoáng mát an ninh có chỗ để xe nấu ăn có gác,3.0,20.0,Quận 1,Hồ Chí Minh,2015-04-02
127082,cho thuê phong trọ sinh viên hay công nhân viên chức ở,1.8,20.0,Quận 8,Hồ Chí Minh,2015-04-02
119154,"Cho thuê phòng đầy đủ tiện nghi như Khách Sạn, Đg: Tân Thới Nhất 17",2.0,25.0,Quận 12,Hồ Chí Minh,2015-04-02
127106,Cho Thuê Phòng Trọ ở Tân Phú,2.0,12.0,Tân Phú,Hồ Chí Minh,2015-04-02
117702,"Phòng cao cấp,khu an ninh, gio giac tu do,k chung chu,gia 1tr-2tr",1.0,20.0,Tân Bình,Hồ Chí Minh,2015-04-01
126535,CHO THUÊ PHÒNG ĐỐI DIỆN COOPMART BÌNH TRIỆU,1.5,25.0,Thủ Đức,Hồ Chí Minh,2015-04-01
126903,Phòng máy lạnh Q10 cho thuê giá rẻ 2 triệu/ tháng,2.0,16.0,Quận 10,Hồ Chí Minh,2015-04-01
126704,"HOT ! Phòng QUẬN 7 CAO CẤP, TỰ DO, AN NINH, TIẾT KIỆM 50% CHI PHÍ SINH HOẠT CHO BẠN ! 0909 687 599",3.4,22.0,Quận 7,Hồ Chí Minh,2015-04-01
110692,"Cho thuê phòng đường Nguyễn Hữu Cảnh, gần trường ĐH TĐT, Hutech,GTVT quận Bình Thạnh",2.3,15.0,Bình Thạnh,Hồ Chí Minh,2015-04-01
127056,Phòng trọ an ninh thoáng mát quận 7,3.0,30.0,Quận 7,Hồ Chí Minh,2015-04-01
127063,"CHO THUÊ PHÒNG TRỌ GÍA RẼ CHO SINH VIÊN, GIA ĐÌNH",2.0,25.0,Quận 3,Hồ Chí Minh,2015-04-01
127049,cho thue phong tro,4.5,45.0,Quận 5,Hồ Chí Minh,2015-04-01
127017,"Cho thuê phòng đường Nơ Trang Long, Bình Thạnh",2.0,10.0,Bình Thạnh,Hồ Chí Minh,2015-03-31
126681,"Cho thuê phòng quận 10 – giờ giấc tự do, sang trọng, sạch sẽ, giá chỉ 4.5triệu",4.5,22.0,Quận 10,Hồ Chí Minh,2015-03-31
126599,"Phòng trọ giá rẻ đường An Dương Vương, quận 8",2.0,20.0,Quận 8,Hồ Chí Minh,2015-03-31
119968,"Phòng cho thuê cao cấp giá rẻ,an ninh,tự do,k chung chủ",1.5,20.0,Tân Bình,Hồ Chí Minh,2015-03-31
127013,Cho thuê phòng trọ - 59 Tái Thiết - Gần Ngã tư Bảy Hiền,1.3,12.0,Tân Bình,Hồ Chí Minh,2015-03-31
127045,Cho thuê phòng trọ tại Q.3,2.0,15.0,Quận 3,Hồ Chí Minh,2015-03-31
127020,CHO THUÊ PHÒNG TRỌ CAO CẤP VIP 5 SAO,2.5,20.0,Quận 7,Hồ Chí Minh,2015-03-31
125605,"CHO THUÊ PHÒNG ĐẸP, SẠCH SẼ, AN NINH, NỘI THẤT CAO CẤP, GIỜ TỰ DO, DT: 35M2 QUẬN TÂN BÌNH, 4TR/THÁNG",4.0,35.0,Tân Bình,Hồ Chí Minh,2015-03-31
127022,"Phòng nhà đúc 25m2, ML, MNN, gần ĐHYD, ĐHKT, BV Chợ Rẫy, T.Kiều plaza, Pakson HV, chính chủ.",3.2,25.0,Quận 5,Hồ Chí Minh,2015-03-31
122143,"PHÒNG CỰC ĐẸP CHO NỮ, ĐỦ TIỆN NGHI, GIÁ TỐT (Có hình)",1.5,15.0,Quận 8,Hồ Chí Minh,2015-03-31
126996,cho thuê  phong tro,3.0,16.0,Quận 1,Hồ Chí Minh,2015-03-30
125690,phong gia re q3. 153/8/26 nguyen thong q3,1.4,14.0,Quận 3,Hồ Chí Minh,2015-03-30
126809,PHÒNG TRỌ CAO CẤP MỚI ĐẸP NGÃ TƯ HÀNG XANH CÓ GÁC LỮNG  XEM LÀ THÍCH,3.5,38.0,Bình Thạnh,Hồ Chí Minh,2015-03-30
126985,"Phòng chính chủ, đẹp, khép kín, đường Quang Trung, cách làng SOS 200m",1.7,20.0,Gò Vấp,Hồ Chí Minh,2015-03-30
126408,CHO THUÊ PHÒNG GIÁ 1.100.000 Đ,1.1,18.0,Bình Thạnh,Hồ Chí Minh,2015-03-30
127005,"Cho thue phong gia re, dep,tien nghi",1.4,14.0,Quận 3,Hồ Chí Minh,2015-03-30
1401,cho thuê phòng trọ,1.0,8.0,Quận 8,Hồ Chí Minh,2015-03-30
100620,"Cho thuê phòng trọ cao cấp giá rẻ ngay sân bay Tân sơn Nhất, gần công viên hoàng văn thụ,maximax ch",2.6,30.0,Tân Bình,Hồ Chí Minh,2015-03-30
105833,"Phòng cho thuê CAO CẤP Quận 7, FULL TIỆN NGHI, GẦN TRUNG TÂM QUẬN 1 GIÁ CHỈ 3TR3",3.3,20.0,Quận 7,Hồ Chí Minh,2015-03-30
126980,Quận 10 : Cho thuê phòng trọ,2.5,24.0,Quận 10,Hồ Chí Minh,2015-03-29
126956,PHÒNG TRỌ SẠCH ĐẸP GIÁ RẺ QUẬN 7.,3.0,30.0,Quận 7,Hồ Chí Minh,2015-03-29
126967,cho thuê căn hộ phú hoàng anh 88m 9tr tháng có nội thất,9.0,88.0,Quận 7,Hồ Chí Minh,2015-03-29
126951,"Phòng cho thuê Quận 7 - sang trọng, tiện nghi, thoáng mát, giá chỉ 3tr6/th. LH 01644234142",3.6,22.0,Quận 7,Hồ Chí Minh,2015-03-29
126952,PHÒNG MẶT TIỀN LẦU 1 QUẬN 10 GIÁ RẺ,2.0,25.0,Quận 10,Hồ Chí Minh,2015-03-29
126226,"Căn hộ mini ,nhà trọ cao cấp mới xây cho thuê lần đầu giá rẻ",2.5,20.0,Quận 7,Hồ Chí Minh,2015-03-29
126652,"PHÒNG TRỌ CAO CẤP, giá rẻ, mới 100% ( cách AEON MALL 500m)",2.3,30.0,Bình Tân,Hồ Chí Minh,2015-03-29
126228,"Phòng cho thuê sạch đẹp, nhiều tiện nghi, chân cầu Sài Gòn kế khu Thảo Điền, 2,5tr 16m2, 3tr 23m2",4.2,33.0,Quận 2,Hồ Chí Minh,2015-03-29
126949,"Cho nữ sinh viên, công nhân hoặc gia đình ít người thê phòng trọ.",1.4,18.0,Thủ Đức,Hồ Chí Minh,2015-03-29
126942,"Phòng trọ sinh viên tại Linh Trung, Thủ Đức",1.6,14.0,Thủ Đức,Hồ Chí Minh,2015-03-28
36798,"Cho thuê phòng giá rẻ, khu an ninh, sạch sẽ, có wifi cáp quang",1.0,9.0,Tân Bình,Hồ Chí Minh,2015-03-28
126938,CHO THUÊ PHÒNG TRỌ ĐẸP GIÁ RẺ BINH LOI-BINH THANH,2.2,23.0,Bình Thạnh,Hồ Chí Minh,2015-03-28
126937,"Phòng cho thuê Quận 1 - sang trọng, tiện nghi, thoáng mát, giá 4tr/th. LH 01644234142 gặp Anh Thọ",4.0,18.0,Quận 1,Hồ Chí Minh,2015-03-28
124801,"Phòng cho thuê ngã 4 Ng.Trãi_Châu Văn Liêm, máy lạnh, đủ tiện nghi.",2.7,20.0,Quận 1,Hồ Chí Minh,2015-03-28
126939,"Phòng sạch đẹp cho thuê ngay ngã tư hàng xanh,giá từ 1tr300 đến 2tr700.",1.3,10.0,Bình Thạnh,Hồ Chí Minh,2015-03-28
126917,(^o^) Nhà trọ cho thuê Lê Trọng Tấn - Bình Tân (^o^),1.5,20.0,Bình Tân,Hồ Chí Minh,2015-03-27
126901,"PHÒNG CHO THUÊ TRONG CĂN HỘ, TIỆN NGHI ĐẦY ĐỦ, GIỜ GIẤC TỰ DO",3.5,25.0,Quận 2,Hồ Chí Minh,2015-03-27
126635,"phòng cho thuê, 100 đường 39 Q7,sạch sẽ thoáng mát,yên tinh K chung chủ, an toàn giá 3t3.0901315188",3.8,22.0,Quận 7,Hồ Chí Minh,2015-03-27
104260,"Cho thuê phòng 22014 Hồ Văn Huê, P.9, Phú Nhuận, có camera quan sát xe, giá 1.6 triệu",1.6,14.0,Phú Nhuận,Hồ Chí Minh,2015-03-26
120771,"cho thuê nhà trọ ở, phường Thới An,  quận 12",1.5,30.0,Quận 12,Hồ Chí Minh,2015-03-26
126440,"Phòng Cho Thuê Giá 2,500,000đ rộng rãi, có máy lạnh",2.5,30.0,Quận 10,Hồ Chí Minh,2015-03-26
126902,cho thuê phòng trọ trung tâm thanh phố,4.5,34.0,Quận 5,Hồ Chí Minh,2015-03-26
126891,"PHÒNG MỚI, ĐẸP, TIỆN NGHI, AN NINH",2.5,16.0,Quận 4,Hồ Chí Minh,2015-03-26
126885,Cần cho thuê nhà nguyên căn,10.0,50.0,Tân Bình,Hồ Chí Minh,2015-03-26
126868,Cho thuê phòng trọ,2.4,14.0,Tân Bình,Hồ Chí Minh,2015-03-26
126888,"CHO THUÊ NHÀ Q.PHÚ NHUẬN.TỰ DO THỜI GIAN, MÁY GIẶT,MÁY LẠNH,WIFI MIỄN PHÍ.CÓ THANG MÁY",3.4,17.0,Phú Nhuận,Hồ Chí Minh,2015-03-26
126842,Phòng trọ VIP tiện nghi giảm tới 50% chi phí cho cuộc sống của bạn,2.5,12.0,Tân Bình,Hồ Chí Minh,2015-03-25
126847,"PHÒNG TRỌ ĐẸP, THOÁNG MÁT, KHÔNG CHUNG CHỦ",3.0,24.0,Bình Thạnh,Hồ Chí Minh,2015-03-25
126851,"CHO THUÊ PHÒNG ĐẸP, YÊN TĨNH, LỊCH SỰ TẠI 172 HUỲNH VĂN NGHỆ, P15, QUẬN TÂN BÌNH",2.5,40.0,Tân Bình,Hồ Chí Minh,2015-03-25
126833,CHO THUÊ PHÒNG THOÁNG MÁT SẠCH SẼ,1.4,24.0,Tân Bình,Hồ Chí Minh,2015-03-25
122307,Phòng trọ Cao cấp Gò Vấp giá rẻ,2.0,20.0,Gò Vấp,Hồ Chí Minh,2015-03-25
126720,Phòng chính chủ cho thuê mới nguyên 100% (có hình),2.5,16.0,Bình Thạnh,Hồ Chí Minh,2015-03-24
126829,Phòng cho nữ thuê đầy đủ tiện  nghi  giá  rẻ quận 10,1.5,15.0,Quận 10,Hồ Chí Minh,2015-03-24
126674,"Cho thuê phòng trọ đường Tô Ký, Quận 12",1.4,12.0,Quận 12,Hồ Chí Minh,2015-03-24
118983,"CHO NỮ THUÊ PHÒNG TRỌ MỚI XÂY, ĐẸP, THOÁNG MÁT, AN NINH, MẶT TIỀN",1.0,30.0,Tân Phú,Hồ Chí Minh,2015-03-24
117420,Cần cho thuê phòng trọ Quận 12 giá rẻ,1.2,14.0,Quận 12,Hồ Chí Minh,2015-03-23
105085,"Phòng cho thuê QUẬN 7 PHÚ MỸ HƯNG Cao Cấp, Sang Trọng giá chỉ 6tr",6.0,20.0,Quận 7,Hồ Chí Minh,2015-03-23
104255,"cho thuê phòng vip ngay chợ bến thành, đầy đủ tiện nghi, giá 4 - 6tr/th",3.5,25.0,Quận 1,Hồ Chí Minh,2015-03-23
126659,"PHÒNG C.CẤP CHO NAM 3.5tr/th, TIỆN NGHI, TT Q.10(CÓ HÌNH)",3.5,24.0,Quận 10,Hồ Chí Minh,2015-03-23
126707,"CHO THUÊ PHÒNG TRỌ PHAN HUY ÍCH TỪ 1,5-2,5TR",1.5,20.0,Gò Vấp,Hồ Chí Minh,2015-03-23
126804,NHIỀU PHÒNG ĐẸP GIÁ RẺ CẦN CHO THUÊ,2.5,20.0,Bình Thạnh,Hồ Chí Minh,2015-03-23
126633,phòng ngon đung nói đến giá 2tr6 bao điện nước cáp nét các kiểu,2.6,18.0,Phú Nhuận,Hồ Chí Minh,2015-03-23
108682,CHO THUÊ PHÒNG ĐOÀN VĂN BƠ QUẬN 4,2.0,12.0,Quận 4,Hồ Chí Minh,2015-03-23
77784,cho sinh viên thuê phòng trọ,1.6,15.0,Gò Vấp,Hồ Chí Minh,2015-03-22
112487,"PHONG MOI 100% DH BACH KHOA, SAU LUNG NHA THO THIEN PHUOC",2.5,30.0,Quận 10,Hồ Chí Minh,2015-03-22
126310,CHO THUÊ PHÒNG MỚI - ĐẸP  - KHU VỰC AN NINH - TRUNG TÂM QUẬN 7,2.5,35.0,Quận 7,Hồ Chí Minh,2015-03-22
126764,"GIẢM GIÁ phòng cho thuê Q7 CAO CẤP ! 3tr7 CHỈ CÒN 3tr3 gần chợ, công viên, SIÊU THỊ LOTTE MARK",3.3,20.0,Quận 7,Hồ Chí Minh,2015-03-22
126491,PHONG TRỌ CHO THUÊ,2.5,16.0,Quận 10,Hồ Chí Minh,2015-03-22
126744,Cho thuê phòng giá 2tr tđến 2tr5,2.5,40.0,Quận 11,Hồ Chí Minh,2015-03-21
126729,"Thuê phòng trong chung cư Khang Gia - Gò Vấp đường Phan Huy Ích. Từ 1,5tr - 2,5 tr diện tích 18 - 30",1.5,30.0,Gò Vấp,Hồ Chí Minh,2015-03-21
126750,PHÒNG TRỌ CAO CẤP GIÁ RẺ NGAY CHỢ TÂN MỸ QUẬN 7.,3.5,40.0,Quận 7,Hồ Chí Minh,2015-03-21
126629,phòng trọ đẳng cấp giá sinh viên,3.0,26.0,Quận 10,Hồ Chí Minh,2015-03-21
122886,PHÒNG CHO THUÊ CAO CẤP CÓ THANG MÁY MỚI – ĐẸP – RẺ,2.0,14.0,Quận 7,Hồ Chí Minh,2015-03-21
126594,phòng cao cấp đủ tiện nghi quận 7 Lâm Văn Bền bao dịch vụ giá giải nhiệt mùa hè chỉ 3.5TR,3.5,20.0,Quận 7,Hồ Chí Minh,2015-03-21
126700,cho thuê phòng trọ nhà nguyên căn. mỗi phòng 16m2,1.8,16.0,Bình Thạnh,Hồ Chí Minh,2015-03-20
126709,"CHO THUÊ PHÒNG, LỐI ĐI RIÊNG, GIỜ TỰ DO 0948777329 0938659099",2.5,30.0,Quận 7,Hồ Chí Minh,2015-03-20
126715,"Cho Thuê Phòng Trọ Đường Phan Văn Trị Bình Thạnh, Ngay ĐH Văn Lang",5.5,100.0,Bình Thạnh,Hồ Chí Minh,2015-03-20
